STT,doi/PMID,Abstract/ Introduction,loại tạp chí,experiment,model,relation,display_relation,x_name ,x_type ,y_name,y_type,note,expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,35358180,Introduction,original article,in vivo,"human, mice",bioprocess_phenotype,,depalmitoylation,biological_process,disulfide bond formation,phenotype,We confirmed that depalmitoylation plays a role in disulfide bond formation in a tertiary screen analyzing posttranslational modifications (PTMs).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,35358180,Introduction,original article,in vivo,"human, mice",bioprocess_phenotype,,depalmitoylation,biological_process,synaptic function,phenotype,"Our classification of PPT1 substrates provides a resource to enhance our understanding of depalmitoylation and its contributions to synaptic function, neuronal health, and the molecular basis of NCL.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_disease,,pediatric dementia,disease,Juvenile CLN3 disease,disease,"""Here, we determine the impact of genetic rescue in distinct cell types on neural circuit dysfunctionin CLN3 disease, themost common pediatric dementia and a paradigmatic neurodegenerative LSD.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_disease,,Juvenile CLN3 disease,disease,neurodegenerative lysosomal storage disorders,disease,"""CLN3 disease, the most common pediatric dementia and a paradigmatic neurodegenerative LSD.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_phenotype_positive,,Juvenile CLN3 disease,disease,neural circuit dysfunction,phenotype,"""Here, we determine the impact of genetic rescue in distinct cell types on neural circuit dysfunctionin CLN3 disease...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_phenotype_positive,,Juvenile CLN3 disease,disease,network dysfunction,phenotype,"""...low-level rescue of Cln3 expression in neurons alone normalized clinically relevant electrophysiologic markers of network dysfunction... in CLN3 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_phenotype_positive,,Juvenile CLN3 disease,disease,neurologic dysfunction,phenotype,"""Thus, loss of CLN3 function in neurons, not storage accumulation, underlies neurologic dysfunctionin CLN3 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_phenotype_positive,,Juvenile CLN3 disease,disease,storage accumulation,phenotype,"""...pathogenic hallmark of LSDs, storage accumulation... in CLN3 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_phenotype_positive,,Juvenile CLN3 disease,disease,residual histopathology,phenotype,"""...despite the presence of substantial residual histopathology,in contrast to restoring expression in astrocytes.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,phenotype_protein,,CLN3,protein/gene,neurologic dysfunction,phenotype,"""Thus, loss of CLN3 function in neurons, not storage accumulation, underlies neurologic dysfunctionin CLN3 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,pathology_anatomy_present,,neurons,anatomy,CLN3,protein/gene,"""We restored Cln3 expression via AAV-mediated gene delivery and conditional genetic rescue... in neurons alone""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,pathology_anatomy_absent,,astrocytes,anatomy,CLN3,protein/gene,"""...normalized clinically relevant electrophysiologic markers... in contrast to restoring expression in astrocytes.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Abstract,original article,in vivo,mice,disease_protein,dysregulation,Juvenile CLN3 disease,disease,CLN3,protein/gene,"""loss of CLN3 function in neurons... underlies neurologic dysfunction in CLN3 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,35395398,Introduction,original article,in vivo,mice,disease_phenotype_positive,,Juvenile CLN3 disease,disease,deficits in CNS network dynamics,phenotype,"""Does storage accumulation underlie deficits in CNS network dynamics in CLN3 disease?""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34831035,Abstract,original article,,human,drug_protein,,methylxanthine derivatives,drug,AGA mRNA (c.128-2A>G),protein/gene,"methylxanthine derivatives and the food-derived
ﬂavonoid luteolin are able to enhance the correct splicing of the AGA mRNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34831035,Abstract,original article,,human,drug_protein,,luteolin,drug,AGA mRNA (c.128-2A>G),protein/gene,luteolin are able to enhance the correct splicing of the AGA mRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34831035,Abstract,original article,,human,indication,,methylxanthine derivatives,drug,Neuronal Ceroid-Lipofuscinoses,disease,"methylxanthine derivatives and the food-derived
ﬂavonoid luteolin are able to enhance the correct splicing of the AGA mRNA with a splice-site
mutation c.128-2A>G in aspartylglucosaminuria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,34831035,Abstract,original article,,human,indication,,methylxanthine derivatives,drug,Neuronal Ceroid-Lipofuscinoses,disease,"methylxanthine derivatives and the food-derived
ﬂavonoid luteolin are able to enhance the correct splicing of the AGA mRNA with a splice-site
mutation c.128-2A>G in aspartylglucosaminuria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_disease,,inherited neurodegenerative lysosomal storage diseases,disease,Neuronal Ceroid-Lipofuscinoses,disease,"""The neuronal ceroid lipofuscinoses (NCLs; Batten disease) are fatal, mainly childhood, inherited neurodegenerative lysosomal storage diseases.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_protein,mutation,Neuronal ceroid cipofuscinosis type 6,disease,CLN6,protein/gene,"""Sheep affected with a CLN6 form display progressive regionally defined glial activation and subsequent neurodegeneration...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,cellcomp_protein,,membrane,cellular_component,CLN6 ,protein/gene,"""This study indicates that although CLN6 is a membrane bound protein, the consequent defect is not cell intrinsic.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,progressive regionally defined glial activation,phenotype,"""Sheep affected with a CLN6 form display progressive regionally defined glial activation and subsequent neurodegeneration...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,storage body accumulation,phenotype,"""...prominent storage body accumulation and severe neurodegeneration... consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,vision loss,phenotype,"""...along with vision loss... consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,intense glial activation,phenotype,"""Neuropathological examination of the affected-like animals revealed intense glial activation, prominent storage body accumulation and severe neurodegeneration within all cortical brain regions, along with vision loss and decreasing intracranial volumes and cortical thicknesses consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,prominent storage body accumulation,phenotype,"""Neuropathological examination of the affected-like animals revealed intense glial activation, prominent storage body accumulation and severe neurodegeneration within all cortical brain regions, along with vision loss and decreasing intracranial volumes and cortical thicknesses consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,neurodegeneration,phenotype,"""...severe neurodegeneration within all cortical brain regions... consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,vision loss,phenotype,"""Neuropathological examination of the affected-like animals revealed intense glial activation, prominent storage body accumulation and severe neurodegeneration within all cortical brain regions, along with vision loss and decreasing intracranial volumes and cortical thicknesses consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,decreasing intracranial volumes,phenotype,"""Neuropathological examination of the affected-like animals revealed intense glial activation, prominent storage body accumulation and severe neurodegeneration within all cortical brain regions, along with vision loss and decreasing intracranial volumes and cortical thicknesses consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,decreasing cortical thicknesses,phenotype,"""Neuropathological examination of the affected-like animals revealed intense glial activation, prominent storage body accumulation and severe neurodegeneration within all cortical brain regions, along with vision loss and decreasing intracranial volumes and cortical thicknesses consistent with ovine CLN6 disease.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Introduction,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal Ceroid-Lipofuscinoses,disease,cortical atrophy,phenotype,"""Factors analysed in the chimeras included cortical atrophy, a definitive hallmark of NCL...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,35404973,Abstract,original article,in vivo,sheep,disease_phenotype_positive,,Neuronal ceroid cipofuscinosis type 6,disease,neuroinflammation,phenotype,"""...neuroinflammation that has been strongly implicated in disease pathogenesis """,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35425725,Abstract,original article,in vivo,human,disease_disease,,Neuronal Ceroid-Lipofuscinoses,disease,neurodegenerative lysosomal storage disorders,disease,"""Neuronal Ceroid Lipofuscinosis (NCL) comprises a clinically and genetically heterogeneous group of 13 neurodegenerative lysosomal storage disorders.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35425725,Abstract,original article,in vivo,human,disease_disease,,Neuronal Ceroid-Lipofuscinoses,disease,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,"""Neuronal Ceroid Lipofuscinosis (NCL) comprises a clinically and genetically heterogeneous group of 13 neurodegenerative lysosomal storage disorders. Neuronal Ceroid lipofuscinosis type 2 disease (NCL2)...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35425725,Abstract,original article,in vivo,human,disease_disease,,Neuronal Ceroid-Lipofuscinoses,disease,"CEROID LIPOFUSCINOSIS, NEURONAL, 1",disease,"""Neuronal Ceroid Lipofuscinosis (NCL) comprises a... group of 13... disorders... neuronal ceroid lipofuscinosis type 1 (NCL1).""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35425725,Abstract,original article,in vivo,human,disease_protein,dysregulation,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,TPP1,protein/gene,"""Neuronal Ceroid lipofuscinosis type 2 disease (NCL2), caused by the deficient lysosomal enzyme tripeptidyl peptidase 1 (TPP1)...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35425725,Abstract,original article,in vivo,human,disease_protein,dysregulation,"CEROID LIPOFUSCINOSIS, NEURONAL, 1",disease,PPT1,protein/gene,"""...screen for TPP1 and palmitoyl protein thioesterase 1 (PPT1) for the differential diagnosis with neuronal ceroid lipofuscinosis type 1 (NCL1).""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35425725,Abstract,original article,in vivo,human,indication,,enzyme replacement treatment,drug,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",disease,"""Neuronal Ceroid lipofuscinosis type 2 disease (NCL2)... is the only one with an approved enzyme replacement treatment (ERT).""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35425725,Abstract,original article,in vivo,human,cellcomp_protein,,lysosomal enzyme,cellular_component,TPP1,protein/gene,"""...caused by the deficient lysosomal enzyme tripeptidyl peptidase 1 (TPP1)...""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Abstract,original article,in vivo,mice,disease_protein,mutation,NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY,disease,CTSD,protein/gene,'Neuronal Ceroid Lipofuscinosis (NCL) type 10 is caused by a lack of CTSD'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Abstract,original article,in vivo,mice,indication,,recombinant human pro-cathepsin-D ,drug,NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY,disease,'...demonstrated a therapeutic-relevant clearance of protein aggregates after dosing a NCL10 mouse model with recombinant human pro-cathepsin-D (proCTSD)'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Abstract,original article,in vivo,mice,disease_phenotype_positive,,NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY,disease,defective autophagic flow,phenotype,'...lack of CTSD leading to a defective autophagic flow...'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Abstract,original article,in vivo,mice,disease_phenotype_positive,,NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY,disease, accumulation of proteins,phenotype,'...lack of CTSD leading to... pathological accumulation of proteins'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Abstract,original article,in vivo,mice, bioprocess_protein,enzyme,proteolysis,biological_process,CTSD,protein/gene,'Proteolysis catalyzed by the major lysosomal aspartyl protease cathepsin-D (CTSD)...'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Abstract,original article,in vivo,mice,protein_protein,,CTSD,protein/gene,amyloid beta peptides ,protein/gene,'...cathepsin-D can cleave the Alzheimer’s Disease (AD)-causing amyloid beta peptides (Aβ)'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Introduction (khổ cuối),original article,in vivo,mice,drug_bioprocess,,recombinant human pro-cathepsin-D ,drug,increased overall lysosomal proteolysis,biological_process,'...initiation of lysosomal proteolysis... after application of proCTSD...'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Introduction (khổ cuối),original article,in vivo,mice,drug_bioprocess,,recombinant human pro-cathepsin-D ,drug,increased autophagic flux,biological_process,'...increased overall lysosomal proteolysis and autophagic flux after application of proCTSD...'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36347423,Abstract,original article,in vivo,mice,drug_effect,,recombinant human pro-cathepsin-D ,drug,clearance of  protein aggregates,phenotype,'..therapeutic-relevant clearance of protein aggregates after dosing a NCL10 mouse model with recombinant human pro-cathepsin-D (proCTSD)'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,35427439,Abstract,original article,in vivo,dog,disease_protein,mutation,"CEROID LIPOFUSCINOSIS, NEURONAL, 5",disease,CLN5,protein/gene,"""Golden Retriever dogs with a frameshift variant in CLN5 (c.934_935delAG) suffer from a progressive neurodegenerative disorder analogous to the CLN5 form of neuronal ceroid lipofuscinosis (NCL).""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,35427439,Abstract,original article,in vivo,dog,disease_phenotype_positive,,"CEROID LIPOFUSCINOSIS, NEURONAL, 5",disease,restlessness,phenotype,"""Neurological signs that included restlessness, unwillingness to cooperate with the handlers, and proprioceptive deficits first became apparent at approximately 12 months of age.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,35427439,Abstract,original article,in vivo,dog,disease_phenotype_positive,,"CEROID LIPOFUSCINOSIS, NEURONAL, 5",disease,unwillingness to cooperate,phenotype,"""Neurological signs that included restlessness, unwillingness to cooperate with the handlers, and proprioceptive deficits first became apparent at approximately 12 months of age.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
