atc,UMLS_from_label,UMLS_from_meddra,side_effect_name
N02CC01,C0242429,C2363730,Oropharyngeal discomfort
N02CC01,C0242429,C2363731,Oropharyngeal pain
N02CC01,C0242979,C0242979,Muscle fatigue
N02CC01,C0267596,C0267596,Rectal haemorrhage
N02CC01,C0268000,C0268000,Fluid retention
N02CC01,C0281914,C0281914,Musculoskeletal deformity
N02CC01,C0311394,C0575081,Gait disturbance
N02CC01,C0311394,C0311394,Walking disability
N02CC01,C0332534,C0332534,Induration
N02CC01,C0333641,C0333641,Atrophy
N02CC01,C0340464,C0340464,Extrasystoles
N02CC01,C0340865,C0340865,Anaphylactoid reaction
N02CC01,C0349231,C0349231,Phobia
N02CC01,C0392156,C0392156,Akathisia
N02CC01,C0392699,C0392699,Dysaesthesia
N02CC01,C0423153,C0152227,Lacrimation increased
N02CC01,C0428977,C0428977,Bradycardia
N02CC01,C0456909,C0456909,Blindness
N02CC01,C0497156,C0497156,Lymphadenopathy
N02CC01,C0497247,C0497247,Blood pressure increased
N02CC01,C0520559,C0521592,Hypoaesthesia oral
N02CC01,C0520966,C0520966,Coordination abnormal
N02CC01,C0521490,C0521490,Application site irritation
N02CC01,C0521491,C0858797,Instillation site pain
N02CC01,C0521491,C0521491,Application site pain
N02CC01,C0521508,C0521508,Injection site bruising
N02CC01,C0521662,C0018991,Hemiplegia
N02CC01,C0522224,C0522224,Paralysis
N02CC01,C0522245,C0549385,Feeling of body temperature change
N02CC01,C0541879,C0086168,Dissociation
N02CC01,C0541919,C0393593,Dystonia
N02CC01,C0549343,C0877322,Muscle tightness
N02CC01,C0577559,C0577559,Mass
N02CC01,C0585186,C0011615,Dermatitis atopic
N02CC01,C0586553,C0853019,Blood thyroid stimulating hormone increased
N02CC01,C0699744,C0699744,Ear infection
N02CC01,C0699828,C0699828,Serotonin syndrome
N02CC01,C0700594,C0700594,Radiculopathy
N02CC01,C0728899,C0032343,Poisoning
N02CC01,C0743680,C0743680,Eye oedema
N02CC01,C0751466,C0751466,Phonophobia
N02CC01,C0853714,C0853714,Application site pruritus
N02CC01,C0853986,C0853986,Lymphocyte count decreased
N02CC01,C0855329,C0855329,Electrocardiogram change
N02CC01,C0858794,C0858794,Application site warmth
N02CC01,C0877095,C0877095,Application site haematoma
N02CC01,C0877096,C0877096,Application site paraesthesia
N02CC01,C0878544,C0878544,Cardiomyopathy
N02CC01,C0917798,C0917798,Cerebral ischaemia
N02CC01,C0948521,C0948521,Oral pruritus
N02CC01,C0973461,C0003537,Aphasia
N02CC01,C1142160,C1142160,Application site discolouration
N02CC01,C1260922,C0035204,Respiratory disorder
N02CC01,C1260922,C1260922,Respiration abnormal
N02CC01,C1262113,C1262113,Lipohypertrophy
N02CC01,C1280433,C1280433,Lipoatrophy
N02CC01,C1328375,C1328375,Application site discomfort
N02CC01,C1384666,C1384666,Hearing impaired
N02CC01,C1527340,C1527344,Dysphonia
N02CC01,C1527411,C1527411,Retinal vein thrombosis
N02CC01,C1956391,C1956391,Temporal arteritis
N02CC01,C2349423,C2349423,Medication overuse headache
N02CC01,C2607914,C2607914,Rhinitis allergic
N02CC01,C2718128,C2718128,Nasal inflammation
N02CC01,C2750515,C0854107,Haemorrhage subcutaneous
M01AE07,C0019080,C0019080,Haemorrhage
M01AE07,C0019080,C0518015,Haemoglobin
M01AE07,C0020517,C0020517,Hypersensitivity
M01AE07,C0022081,C0022081,Iritis
M01AE07,C0030193,C0030193,Pain
M01AE07,C0033774,C0033774,Pruritus
M01AE07,C0085636,C0085636,Photophobia
M01AE07,C0234215,C0234215,Discomfort
M01AE07,C0271298,C0151601,Conjunctival oedema
M01AE07,C0332575,C0041834,Erythema
M01AE07,C1458140,C0019087,Haemorrhagic disorder
D11AH01,C0000737,C0687713,Gastrointestinal pain
D11AH01,C0000737,C0000737,Abdominal pain
D11AH01,C0000833,C0000833,Abscess
D11AH01,C0001122,C0001122,Acidosis
D11AH01,C0001824,C0001824,Agranulocytosis
D11AH01,C0001925,C0001925,Albuminuria
D11AH01,C0002063,C0002063,Alkalosis
D11AH01,C0002170,C0002170,Alopecia
D11AH01,C0002418,C0002418,Amblyopia
D11AH01,C0002622,C0002622,Amnesia
D11AH01,C0002871,C0002871,Anaemia
D11AH01,C0002878,C0002878,Haemolytic anaemia
D11AH01,C0002884,C0002884,Hypochromic anaemia
D11AH01,C0002962,C0002962,Angina pectoris
D11AH01,C0003123,C0232462,Decreased appetite
D11AH01,C0003460,C0003460,Anuria
D11AH01,C0003467,C0003467,Anxiety
D11AH01,C0003811,C0003811,Arrhythmia
D11AH01,C0003862,C0003862,Arthralgia
D11AH01,C0003862,C0948594,Musculoskeletal discomfort
D11AH01,C0003864,C0003864,Arthritis
D11AH01,C0003962,C0003962,Ascites
D11AH01,C0004093,C0004093,Asthenia
D11AH01,C0004096,C0004096,Asthma
D11AH01,C0004144,C0032326,Pneumothorax
D11AH01,C0004144,C0004144,Atelectasis
D11AH01,C0004238,C0004238,Atrial fibrillation
D11AH01,C0004239,C0004239,Atrial flutter
D11AH01,C0004604,C0004604,Back pain
D11AH01,C0004623,C0004623,Bacterial infection
D11AH01,C0004936,C0004936,Mental disorder
D11AH01,C0005741,C0005741,Blepharitis
D11AH01,C0005779,C0005779,Coagulopathy
D11AH01,C0005940,C0005940,Bone disorder
D11AH01,C0006145,C0006145,Breast disorder
D11AH01,C0006277,C0006277,Bronchitis
D11AH01,C0006444,C0006444,Bursitis
D11AH01,C0006826,C0006826,Neoplasm malignant
D11AH01,C0006840,C0006840,Candida infection
D11AH01,C0006846,C0006846,Skin candida
D11AH01,C0006849,C0006849,Oral candidiasis
D11AH01,C0006852,C0700345,Vulvovaginal candidiasis
D11AH01,C0006852,C1609512,Vulvovaginal mycotic infection
D11AH01,C0007114,C0007114,Skin cancer
D11AH01,C0007117,C0007117,Basal cell carcinoma
D11AH01,C0007137,C0007137,Squamous cell carcinoma
D11AH01,C0007222,C0007222,Cardiovascular disorder
D11AH01,C0007286,C0007286,Carpal tunnel syndrome
D11AH01,C0007642,C0007642,Cellulitis
D11AH01,C0007785,C0007785,Cerebral infarction
D11AH01,C0007859,C0007859,Neck pain
D11AH01,C0008031,C0008031,Chest pain
D11AH01,C0008049,C0008049,Varicella
D11AH01,C0008311,C0008311,Cholangitis
D11AH01,C0008370,C0008370,Cholestasis
D11AH01,C0009319,C0009319,Colitis
D11AH01,C0009421,C0009421,Coma
D11AH01,C0009450,C0009450,Infection
D11AH01,C0009676,C0009676,Confusional state
D11AH01,C0009676,C1443060,Feeling abnormal
D11AH01,C0009763,C0009763,Conjunctivitis
D11AH01,C0009782,C0009782,Connective tissue disorder
D11AH01,C0009806,C0009806,Constipation
D11AH01,C0010200,C0010200,Cough
D11AH01,C0010481,C0010481,Cushing's syndrome
D11AH01,C0010692,C0403632,Cystitis noninfective
D11AH01,C0010692,C0010692,Cystitis
D11AH01,C0010692,C0232849,Bladder pain
D11AH01,C0010709,C0010709,Cyst
D11AH01,C0010823,C0010823,Cytomegalovirus infection
D11AH01,C0011053,C0011053,Deafness
D11AH01,C0011168,C0011168,Dysphagia
D11AH01,C0011175,C0011175,Dehydration
D11AH01,C0011206,C0011206,Delirium
D11AH01,C0011334,C0011334,Dental caries
D11AH01,C0011570,C0011570,Depression
D11AH01,C0011603,C0011603,Dermatitis
D11AH01,C0011606,C0011606,Dermatitis exfoliative
D11AH01,C0011616,C0011616,Dermatitis contact
D11AH01,C0011630,C0011630,Fungal skin infection
D11AH01,C0011849,C0011849,Diabetes mellitus
D11AH01,C0011991,C0011991,Diarrhoea
D11AH01,C0012739,C0012739,Disseminated intravascular coagulation
D11AH01,C0012833,C0012833,Dizziness
D11AH01,C0013298,C0013298,Duodenitis
D11AH01,C0013362,C0029408,Osteoarthritis
D11AH01,C0013362,C0013362,Dysarthria
D11AH01,C0013378,C0013378,Dysgeusia
D11AH01,C0013390,C0013390,Dysmenorrhoea
D11AH01,C0013395,C0013395,Dyspepsia
D11AH01,C0013404,C0013404,Dyspnoea
D11AH01,C0013428,C0013428,Dysuria
D11AH01,C0013447,C0013447,Ear disorder
D11AH01,C0013456,C0013456,Ear pain
D11AH01,C0013491,C0013491,Ecchymosis
D11AH01,C0013595,C0013595,Eczema
D11AH01,C0013604,C0013604,Oedema
D11AH01,C0014130,C0014130,Endocrine disorder
D11AH01,C0014356,C0014356,Enterocolitis
D11AH01,C0014518,C0014518,Toxic epidermal necrolysis
D11AH01,C0014591,C0014591,Epistaxis
D11AH01,C0014868,C0014868,Oesophagitis
D11AH01,C0015230,C0015230,Rash
D11AH01,C0015397,C0015397,Eye disorder
D11AH01,C0015695,C2711227,Hepatic steatosis
D11AH01,C0015967,C0015967,Body temperature increased
D11AH01,C0016204,C0016204,Flatulence
D11AH01,C0016382,C0016382,Flushing
D11AH01,C0016436,C0016436,Folliculitis
D11AH01,C0016867,C0242301,Furuncle
D11AH01,C0017152,C0017152,Gastritis
D11AH01,C0017160,C0017160,Gastroenteritis
D11AH01,C0017168,C0017168,Gastrooesophageal reflux disease
D11AH01,C0017178,C0017178,Gastrointestinal disorder
D11AH01,C0017181,C0017181,Gastrointestinal haemorrhage
D11AH01,C0017979,C0017979,Glycosuria
D11AH01,C0018099,C0018099,Gout
D11AH01,C0018524,C0018524,Hallucination
D11AH01,C0018681,C0018681,Headache
D11AH01,C0018784,C0018784,Deafness neurosensory
D11AH01,C0018790,C0018790,Cardiac arrest
D11AH01,C0018799,C0018799,Cardiac disorder
D11AH01,C0018801,C0018801,Cardiac failure
